帖子id,post_category,human_category,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,帖子标题,content,评估对象,情感(p/neg/n/m),combo,comment_time,location,like_count,reply_count,char_len
69e634590000000022003bb5,常态,观众,,824.0,1,69e6eb43000000001401cc26,,5bfbf9caddca020001bb7747,"每个马拉松机器人，都有自己的热血故事。

",看这样的视频为啥都会流泪啊[哭惹R][哭惹R],,,观众+常态,2026.04.21,四川,87.0,3.0,23
69e634590000000022003bb5,常态,观众,,824.0,1,69e64534000000001401a004,,5a96d290e8ac2b25426ed4d8,"每个马拉松机器人，都有自己的热血故事。

",真不容易，看到冲线，竟然好感动[捂脸R][捂脸R],,,观众+常态,2026.04.20,四川,42.0,0.0,25
69e634590000000022003bb5,常态,观众,,824.0,1,69e77ad00000000014019806,,5f4f8835000000000100792c,"每个马拉松机器人，都有自己的热血故事。

",还给孩子穿了跑鞋,,,观众+常态,2026.04.21,陕西,0.0,0.0,8
69e634590000000022003bb5,常态,观众,,824.0,1,69e7aebd000000001401900b,,5573f3980bf90c71f1140d75,"每个马拉松机器人，都有自己的热血故事。

",天啊 看着想哭 好不容易自己的孩子上跑道了,,,观众+常态,2026.04.22,广东,2.0,0.0,21
69e634590000000022003bb5,常态,观众,,824.0,1,69e7703e0000000014019400,,5afc26aef7e8b90e77d33472,"每个马拉松机器人，都有自己的热血故事。

",二氧化碳灭火器降温更好用[doge],,,观众+常态,2026.04.21,辽宁,0.0,0.0,18
69e634590000000022003bb5,常态,观众,,824.0,1,69e6be18000000001401b002,,5837928250c4b473bd25285d,"每个马拉松机器人，都有自己的热血故事。

",跟车人员的视角很少刷到，那前面奔跑的机器人跟亲生孩子有啥区别，个中滋味也只有研发人员知道，给看感动了竟然[哭惹R],,,观众+常态,2026.04.21,北京,5089.0,33.0,57
69e634590000000022003bb5,常态,观众,,824.0,1,69e642c8000000001401e410,,6517595d000000002402de5d,"每个马拉松机器人，都有自己的热血故事。

",我拍到他了，都好努力,,,观众+常态,2026.04.20,北京,1719.0,28.0,10
69e634590000000022003bb5,常态,观众,,824.0,1,69e6d63a000000001401c81e,,63aee6b10000000027029c44,"每个马拉松机器人，都有自己的热血故事。

",年纪大了，看机器人比赛都感动的想哭[捂脸R],,,观众+常态,2026.04.21,江苏,1204.0,9.0,22
69e634590000000022003bb5,常态,观众,,824.0,1,69e7007f000000001401e81f,,65d1d038000000000401e1ce,"每个马拉松机器人，都有自己的热血故事。

",看看这个世界，很多地方在打仗，而咱们在搞机器人半马[自拍R][赞R],,,观众+常态,2026.04.21,北京,878.0,9.0,34
69e634590000000022003bb5,常态,观众,,824.0,1,69e6af22000000001401d40d,,54e4c4f1e7798967d92f789c,"每个马拉松机器人，都有自己的热血故事。

",是他吧，小机器人真厉害，闷头就是咔咔跑，往前冲[赞R]看到最后，真不容易,,,观众+常态,2026.04.21,北京,633.0,7.0,36
69e634590000000022003bb5,常态,观众,,824.0,1,69e657ce000000001401b80c,,5a9c973d4eacab6a19648b5a,"每个马拉松机器人，都有自己的热血故事。

",嗯，看了很多视频，这个视频最珍贵，有那么一点点带灵魂的感觉了，这个背影是我们进步的一大步,,,观众+常态,2026.04.21,河南,592.0,1.0,44
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e58ccb0000000014019002,,5b36ecf011be10427dd102c1,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",搞什么跑步比赛啊，搞居家服务比赛啊,,,观众+混合,2026.04.20,江苏,94.0,19.0,17
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e455e8000000001401a813,,5ee31783000000000100065c,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",摔倒是真的，摔倒后靠自身AI已经无法决策和执行重新站起程序，后方遥控人员先让机器（人）进入IDLE状态（摊平），然后执行起立，再go on[吃瓜R],,,观众+混合,2026.04.19,浙江,402.0,2.0,74
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e472c6000000001401a80a,,56bd8f3850c4b430ae0fd091,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",报告裁判，这里有人假摔[偷笑R],,,观众+混合,2026.04.19,上海,192.0,1.0,16
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e445980000000014019c0b,,6502091f00000000120054b6,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",哈哈哈它是特地给观众秀了一段吗[笑哭R],,,观众+混合,2026.04.19,北京,553.0,1.0,20
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e4a431000000001401e810,,5e5151e700000000010003fc,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",表演的吧，之前还跳街舞，别的机器人摔了还在旁边鼓掌[doge],,,观众+混合,2026.04.19,陕西,21.0,1.0,31
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e474ba000000001401ac21,,5fc23b6e0000000001006208,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",起身之后顶胯的那一下太得瑟了[黄金薯R],,,观众+混合,2026.04.19,山西,20.0,1.0,20
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e4b414000000001401e03c,,5f3166f300000000010026a7,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",这起的姿势和我一样，,,,观众+混合,2026.04.19,北京,0.0,0.0,10
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e444f0000000001401e406,,58d781d582ec392bec6c3ce0,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",这些人机，知道自己比赛不行了，就开始整活,,,观众+混合,2026.04.19,北京,0.0,0.0,20
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e44cf0000000001401e038,,6788af4b000000000803e487,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",是个绝技你们看看，第一名没有了，表演一下还是可以滴。,,,观众+混合,2026.04.19,江苏,27.0,0.0,26
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e44999000000001401b014,,606c9a6a000000000100a76c,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",明显是故意的嘛,,,观众+混合,2026.04.19,广东,15.0,0.0,7
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e447ed000000001401bc1d,,5a12c1b74eacab0dd6fd80b1,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",比之前摔到只能在地上打摆子已经强太多了～[笑哭R],,,观众+混合,2026.04.19,湖北,40.0,0.0,25
69e44171000000001a026b25,混合,观众,9971.0,613.0,1,69e44a1b0000000014019422,,5b4d2b26e8ac2b5b346b9f5e,"机器人马拉松比赛摔倒丝滑起身帅炸了🔥🔥

",表演性机格[doge],,,观众+混合,2026.04.19,北京,5076.0,82.0,11
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e478f0000000001401b818,,65716638000000001902f06b,"荣耀闪电队-齐天大圣夺冠！

",速度真快啊,,,观众+强势,2026.04.19,美国,1.0,0.0,5
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e460fe000000001401c835,,5c167c930000000006037e3a,"荣耀闪电队-齐天大圣夺冠！

",真有个跑的披头散发的[笑哭R],,,观众+强势,2026.04.19,福建,12.0,2.0,15
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e46094000000001401a41b,,605c251400000000010076a1,"荣耀闪电队-齐天大圣夺冠！

",机器人跑步需要甩臂吗？还是只是为了看着更像人,,,观众+强势,2026.04.19,上海,61.0,34.0,22
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e479760000000014019c2a,,63611635000000001f01fe37,"荣耀闪电队-齐天大圣夺冠！

",哈哈，拿着奶嘴就上来了，小卡拉咪,,,观众+强势,2026.04.19,安徽,105.0,7.0,16
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e4c8c6000000001401e025,,5b0849c74eacab771bfe9343,"荣耀闪电队-齐天大圣夺冠！

",玩归玩，笑归笑，看见中国科技一点点的进步，真的让人感动。,,,观众+强势,2026.04.19,湖北,232.0,5.0,28
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e4650d0000000014019434,,5fc4f2470000000001001c4d,"荣耀闪电队-齐天大圣夺冠！

",它被凶了吗？？跑着跑着突然停下来走,,,观众+强势,2026.04.19,浙江,41.0,7.0,17
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e475840000000014019008,,5e21610d000000000100259c,"荣耀闪电队-齐天大圣夺冠！

",机器人在前面跑，一群人坐在后面的车里跟着遥控[笑哭R],,,观众+强势,2026.04.19,广东,9.0,4.0,27
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e47d38000000001401c423,,5c86624e0000000016013446,"荣耀闪电队-齐天大圣夺冠！

",怎么还有带游泳圈的哈哈哈好可爱[萌萌哒R],,,观众+强势,2026.04.19,山东,10.0,6.0,21
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e48598000000001401900a,,5e98fd81000000000100a560,"荣耀闪电队-齐天大圣夺冠！

",对着机器人喊加油[doge],,,观众+强势,2026.04.19,广东,7.0,4.0,14
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e4ddd0000000001401cc21,,5b5de1bce8ac2b08ba158aeb,"荣耀闪电队-齐天大圣夺冠！

",遥控组那俩跑的好淑女,,,观众+强势,2026.04.19,北京,0.0,0.0,10
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e4a39c000000001401ac31,,65320dd8000000002a02bfc4,"荣耀闪电队-齐天大圣夺冠！

",第一个红色机器人很有科幻电影的角色感觉,,,观众+强势,2026.04.19,浙江,9.0,3.0,19
69e4412a000000002103883f,强势,观众,3517.0,445.0,1,69e47cf3000000001401dc01,,57da974182ec396534c10c24,"荣耀闪电队-齐天大圣夺冠！

",刚想说为什么不做有轮子的机器人的跑步比赛，后来想到那他妈叫新能源车[捂脸R],,,观众+强势,2026.04.19,海南,26.0,1.0,38
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e578ee000000001401bc24,,5ec625ff000000000101c342,"

",此刻宇树的一个机器人在关注的欢呼声中唱跳rap无法自拔，另一个在看小朋友摔跤吃瓜[暗中观察R],,,服务者+强势,2026.04.20,天津,662.0,9.0,47
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69eb54d0000000002803e2d9,,695673240000000037002da7,"

",你们说闪电和win会不会电池是一样的[旺柴],,,服务者+强势,2026.04.24,湖北,33.0,1.0,22
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e4f0db000000002b002b1e,,5de0c42600000000010013c0,"

",赶紧加个语音智能，就可以发表获奖感言了[doge],,,服务者+强势,2026.04.19,加拿大,299.0,15.0,25
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e5af30000000001401a00f,,5ffdda72000000000100a6c6,"

",竟然是自主的夺冠了，遥控的怎么会输给自主[捂脸R],,,服务者+强势,2026.04.20,山西,75.0,7.0,25
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69ec66ff00000000270175e9,,69c3660900000000320277bf,"

",散热看起来和win似的，算是同根同源了,,,服务者+强势,2026.04.25,河北,30.0,0.0,19
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e55be4000000001401dc0e,,5be7492b14d9f700014992c8,"

",真正厉害的是他后面的团队,,,服务者+强势,2026.04.20,美国,74.0,6.0,12
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69ec66ef000000002803845c,,697a0a39000000001d01b1b3,"

",闪电是不是和win似的用的也是青海湖电池,,,服务者+强势,2026.04.25,湖北,21.0,0.0,20
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e6d300000000001401d404,,5e1306780000000001003fb0,"

",机器人激动得半天说不出一句话[笑哭R],,,服务者+强势,2026.04.21,广东,86.0,1.0,19
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e76d42000000001401b020,,55b300063397db4430baa95b,"

",荣耀确实够强，但宇树的开始有人味儿了。,,,服务者+强势,2026.04.21,江苏,22.0,1.0,19
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e9c2ce000000001401d41c,,63ec2c1a000000002702815d,"

",以前只知道玉树,,,服务者+强势,2026.04.23,江苏,0.0,0.0,7
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e5818d000000001401a001,,64616b6e0000000029015425,"

",机器人未来会不会变坏？会不会变成恐怖组织，会不会从事刺杀人类的任务？,,,服务者+强势,2026.04.20,云南,9.0,8.0,34
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e5c39b000000001401b805,,612839650000000001008658,"

",为什么我总是能想到他[偷笑R],,,服务者+强势,2026.04.20,吉林,8.0,4.0,15
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e46b860000000014019021,,635be8f1000000001802948d,"

",它能智能回答记者提问不？,,,服务者+强势,2026.04.19,重庆,3.0,2.0,12
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e4c2aa0000000014019013,,582fb5705e87e73f8e595e44,"

",它为什么不装起来？,,,服务者+强势,2026.04.19,江苏,2.0,1.0,9
69e463df000000001b003017,强势,服务者,3270.0,219.0,1,69e5aa89000000001401d810,,56395924b7ba221c1cdd3fe4,"

",金牌是999吗,,,服务者+强势,2026.04.20,浙江,1.0,0.0,7
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ec4624000000002702b4b1,,5d9bc91c000000000100884f,"北京马拉松机器人中暑了🥵

",看来温度没那么容易解决,,,服务者+失败,2026.04.25,广东,55.0,0.0,11
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ec4f2a000000002702bb17,,5f98bf490000000001006884,"北京马拉松机器人中暑了🥵

",这种玩意儿就是为了圈钱吗？ 跑公路早就有人发明了更好的机器人 它有四个圆形的轮子 名字叫车,,,服务者+失败,2026.04.25,上海,54.0,11.0,45
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ea3dc1000000001401c433,,6033c952000000000101e8f1,"北京马拉松机器人中暑了🥵

",这天气需要背着这玩意降温的话，说明内部设计完全不合理,,,服务者+失败,2026.04.23,广西,38.0,17.0,26
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69eb03ef000000001401e81b,,65d3f262000000000b0303f4,"北京马拉松机器人中暑了🥵

",现在是全国企业造玩具时代，不是造机器人时代了,,,服务者+失败,2026.04.24,重庆,28.0,11.0,22
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69f0eb43000000002803c6c3,,5fd80194000000000100aafc,"北京马拉松机器人中暑了🥵

",降温 冷静[笑哭R][笑哭R],,,服务者+失败,2026.04.29,浙江,0.0,0.0,15
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69f4860b000000002702987f,,58c27ff482ec39214c8e19b9,"北京马拉松机器人中暑了🥵

",那个和碎冰冰一样的是啥,,,服务者+失败,2026.05.01,福建,0.0,0.0,11
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69eb5eb70000000027016183,,68607d41000000001d015add,"北京马拉松机器人中暑了🥵

",都是啥玩意儿？还吐一地！,,,服务者+失败,2026.04.24,澳大利亚,1.0,0.0,12
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69eb2d97000000001401dc1e,,62f5b9af0000000015014b58,"北京马拉松机器人中暑了🥵

",[呃R]还以为摔出火花了,,,服务者+失败,2026.04.24,广东,36.0,0.0,12
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69f09de8000000002b003e36,,5e97e5db0000000001007142,"北京马拉松机器人中暑了🥵

",智障机器人,,,服务者+失败,2026.04.28,上海,0.0,0.0,5
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ef2e5b000000002902cd01,,6304a4be000000000f006a16,"北京马拉松机器人中暑了🥵

",机器人提供了新的就业岗位，一个机器人跑马拉松需要两个助理,,,服务者+失败,2026.04.27,云南,3414.0,99.0,28
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ecb9a7000000002803354c,,59b5b7ea5e87e72d1b88baf9,"北京马拉松机器人中暑了🥵

",为什么非要学人用两条腿走，腿也没那么好使，走路累死了，所以人们都骑电动[失望R],,,服务者+失败,2026.04.25,北京,1201.0,34.0,40
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ef066c000000002702cc16,,5d2d2774000000001000f3d2,"北京马拉松机器人中暑了🥵

",非做成小脚老太太吗？做个大脚丫子站的多稳,,,服务者+失败,2026.04.27,北京,147.0,5.0,20
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ef404c000000002b003d6a,,6672bbe60000000003031293,"北京马拉松机器人中暑了🥵

",不懂机器人跑马拉松的意义在哪[捂脸R],,,服务者+失败,2026.04.27,江西,89.0,8.0,19
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69ecc4fd000000002701dc2a,,630c8da3000000001200f382,"北京马拉松机器人中暑了🥵

",这种马拉松就比的是哪家电机不过热,,,服务者+失败,2026.04.25,河北,36.0,1.0,16
69e48b0b000000001a02578c,失败,服务者,3334.0,467.0,1,69eae867000000001401e003,,638dbf3f000000001f01ddfc,"北京马拉松机器人中暑了🥵

",他手里拿的是遥控器吗[笑哭R]，这玩意不就是个遥控玩具么？,,,服务者+失败,2026.04.24,北京,56.0,11.0,29
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e57c48000000001401c81d,,5707e7f084edcd4cf318a68a,"机器人马拉松，我们看乐了，西方人看破防了🤣

",屏幕前笑的，以后赛博大军来了都第一个清算！！！[doge][doge],,,观众+强势,2026.04.20,广东,1.0,0.0,35
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e49529000000001401e421,,5f0fc49f000000000101c8f9,"机器人马拉松，我们看乐了，西方人看破防了🤣

",最后俩还没断奶就去跑步了啊,,,观众+强势,2026.04.19,山东,30.0,4.0,13
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4900b000000001401a01d,,5e58d1bd0000000001000df5,"机器人马拉松，我们看乐了，西方人看破防了🤣

",评论妄自菲薄的打开首页，基本是收钱的5买水军或者行走的50万，一看一个准,,,观众+强势,2026.04.19,广东,36.0,2.0,36
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4d480000000001401c02c,,5918123b50c4b40918e1c1b3,"机器人马拉松，我们看乐了，西方人看破防了🤣

",不行🙅‍♀️ 它这个腿🦵都要抡出火星子了[捂脸R] 我看着眼花[扶额R][扶额R][扶额R] 我怕我我老了，它就这么推着坐在轮椅上的我，极速给我倒海里[哭惹R],,,观众+强势,2026.04.19,山东,24.0,10.0,80
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4ad22000000001401b002,,678640db000000000801a006,"机器人马拉松，我们看乐了，西方人看破防了🤣

",如果是美国的比赛我真的会怕，想当年波士顿动力的视频把我心打的凉凉的，幸好这是中国的,,,观众+强势,2026.04.19,山东,38.0,7.0,41
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e54c7a000000001401dc02,,59e307a720e88f4ff63fee4f,"机器人马拉松，我们看乐了，西方人看破防了🤣

",看到那几个小孩  就想说 来 妈妈抱抱,,,观众+强势,2026.04.20,浙江,0.0,0.0,19
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e57a210000000014018c0e,,5b0eeb894eacab0930abf4d7,"机器人马拉松，我们看乐了，西方人看破防了🤣

",统一的话术: 装个轮子不行么？ 还是遥控的！  为什么不去替代危险工作，搞这些没意义的！  [doge][doge][doge][doge][doge],,,观众+强势,2026.04.20,广东,30.0,8.0,76
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4d264000000001401e022,,667117ac0000000003031e2c,"机器人马拉松，我们看乐了，西方人看破防了🤣

",这个比赛不限制年龄吗？那几个小娃娃还没断奶吧[笑哭R],,,观众+强势,2026.04.19,广东,24.0,3.0,27
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4bbf5000000001401d40b,,5ca5953f0000000017020337,"机器人马拉松，我们看乐了，西方人看破防了🤣

",最希望看到的是会做家务的机器人,,,观众+强势,2026.04.19,广西,1.0,0.0,15
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69f1a09a000000002a0049b8,,69994e69000000001d006c61,"机器人马拉松，我们看乐了，西方人看破防了🤣

",耀子机器人下次能不能找章若楠联动，冠军到手了，也该有个代言人了,,,观众+强势,2026.04.29,广东,63.0,1.0,31
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e56581000000001401a405,,63710c92000000001f0190a7,"机器人马拉松，我们看乐了，西方人看破防了🤣

",小时候觉得日本机器人厉害，现在中国这方面碾压日本人。要是汽车领域压日本就更好了。中国发动机差一点,,,观众+强势,2026.04.20,日本,127.0,122.0,48
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e56860000000001401c807,,663690eb00000000070044a6,"机器人马拉松，我们看乐了，西方人看破防了🤣

",那些不带气球防摔的跑起来就自信多了[点赞R],,,观众+强势,2026.04.20,四川,0.0,0.0,22
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4a930000000001401a020,,6482e7ab000000001003558b,"机器人马拉松，我们看乐了，西方人看破防了🤣

",我已经预见到我老了将会有一个人形机器人推着轮椅带着伞啊外套啊保温壶、小点心、我的降压药什么的，陪我去公园散步。根本不敢指望我儿子,,,观众+强势,2026.04.19,福建,927.0,85.0,64
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4fa68000000001401cc18,,5f95145c000000000101e539,"机器人马拉松，我们看乐了，西方人看破防了🤣

",哇哦，我有冲动想跟着机器人走的冲动！哈哈哈🤣,,,观众+强势,2026.04.19,广东,2.0,0.0,22
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e495f6000000001401e015,,615189cb000000000201b487,"机器人马拉松，我们看乐了，西方人看破防了🤣

",小红书已经问了，研究这些机器人出来有什么用[doge][doge],,,观众+强势,2026.04.19,广西,144.0,62.0,33
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4f246000000001401e40a,,642671570000000012013c11,"机器人马拉松，我们看乐了，西方人看破防了🤣

",都说扁平足不适合跑步[萌萌哒R],,,观众+强势,2026.04.19,江苏,0.0,0.0,16
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4c7a7000000001401c811,,57b04d5dbd0da57f5d4ab362,"机器人马拉松，我们看乐了，西方人看破防了🤣

",这要是能背着人跑，是不是以后有可能进入消防救援领域,,,观众+强势,2026.04.19,上海,1.0,0.0,25
69e48341000000001a02d0c4,强势,观众,3931.0,1022.0,1,69e4c6210000000014019c00,,5fae703d0000000001008a63,"机器人马拉松，我们看乐了，西方人看破防了🤣

",警察叔叔也很樂[大笑R][大笑R][大笑R],,,观众+强势,2026.04.19,中国台湾,3.0,2.0,22
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e809ad000000001401e001,,644f7175000000000f005165,"花田里犯了错|机器人马拉松正赛搞笑赏析

",荣耀有点波里波气的,,,观众+弱势,2026.04.22,四川,0.0,0.0,9
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e5a096000000001401b813,,661ab2d70000000007007f3b,"花田里犯了错|机器人马拉松正赛搞笑赏析

",让我先叠个甲，本人仅做搞笑解读，完全“曲解”机器人赛跑，大家权当图一乐，对所有机器人品牌一视同仁都是好样的，请大家切勿对品牌做任何解读，毕竟参赛的有厂家、高校生，也有机器人爱好者，本人无法进行区分，正赛全程大家可移步央视官网观看，所有参赛者都投入巨大热情，只为推广机器人事业，感谢！,,,观众+弱势,2026.04.20,上海,1201.0,17.0,141
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e5c6f0000000001401ac1e,,5df1ed100000000001009777,"花田里犯了错|机器人马拉松正赛搞笑赏析

",那个看热闹的还拍手的也太像人类了 哈哈哈哈哈,,,观众+弱势,2026.04.20,上海,3855.0,62.0,22
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e61c570000000014018c05,,644639dc0000000029010b87,"花田里犯了错|机器人马拉松正赛搞笑赏析

",刷了3天的视频，发现荣耀是最少的，是因为它家跑的太快了，大家还没来得及拍它就跑远了吗[偷笑R],,,观众+弱势,2026.04.20,广东,1352.0,51.0,47
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e5f71c000000001401d427,,5f70aa05000000000101fe3b,"花田里犯了错|机器人马拉松正赛搞笑赏析

",问题是花田里那个大爷也是白白挨了它一脚[笑哭R],,,观众+弱势,2026.04.20,河南,1058.0,24.0,24
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e5fc55000000001401c02e,,6621bad70000000007007fe6,"花田里犯了错|机器人马拉松正赛搞笑赏析

",我就喜欢这个小蚂蚁,,,观众+弱势,2026.04.20,江苏,380.0,25.0,9
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e619ca0000000014018c16,,632c6451000000002303ec49,"花田里犯了错|机器人马拉松正赛搞笑赏析

",这里好像机器人宝宝它爸再给它擦屁股呢,,,观众+弱势,2026.04.20,四川,340.0,11.0,18
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e6394c000000001401c410,,5658da054476087412752711,"花田里犯了错|机器人马拉松正赛搞笑赏析

",这种表现和春晚上的实在太割裂，连走路都走不好，离具身智能就更远了,,,观众+弱势,2026.04.20,上海,188.0,52.0,32
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e63bbc000000001401982e,,59227ead50c4b44f20293c83,"花田里犯了错|机器人马拉松正赛搞笑赏析

",休息的时候好好笑,,,观众+弱势,2026.04.20,广东,77.0,3.0,8
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e6373b000000001401b02c,,5cbad0960000000011038f5d,"花田里犯了错|机器人马拉松正赛搞笑赏析

",宇树又是功夫又是嘲笑拍手的，为啥不认真使劲跑啊？感觉他能舞能武的跑步重复动作应该很简单啊,,,观众+弱势,2026.04.20,山东,66.0,6.0,44
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e634c1000000001401e41a,,628ed9640000000021027d8b,"花田里犯了错|机器人马拉松正赛搞笑赏析

",昨晚喝多了！[偷笑R],,,观众+弱势,2026.04.20,重庆,0.0,0.0,11
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e5ec19000000001401bc26,,5d71ae54000000000101b566,"花田里犯了错|机器人马拉松正赛搞笑赏析

",被它碰到不疼吗[捂脸R],,,观众+弱势,2026.04.20,山东,0.0,0.0,12
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e6faf3000000001401d833,,62d44fb3000000000303e6b1,"花田里犯了错|机器人马拉松正赛搞笑赏析

",抽象的不像在国内,,,观众+弱势,2026.04.21,海南,1.0,0.0,8
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e6e657000000001401e41b,,65c71bef0000000011014470,"花田里犯了错|机器人马拉松正赛搞笑赏析

",哎，我记得还有一个跑的太快了，失控了，后边有两个程序员追着,,,观众+弱势,2026.04.21,山东,0.0,0.0,29
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e66cbe000000001401d801,,54e51244e7798967d92f924f,"花田里犯了错|机器人马拉松正赛搞笑赏析

",荣耀就这样过去了,,,观众+弱势,2026.04.21,福建,45.0,3.0,8
69e59e520000000022027a90,弱势,观众,,2593.0,1,69e61a2a000000001401c810,,5606060b3397db3359a333d4,"花田里犯了错|机器人马拉松正赛搞笑赏析

",这是在做机器人测试吗？,,,观众+弱势,2026.04.20,上海,0.0,0.0,11
69e46032000000001f002048,常态,保护者,,5680.0,1,69e96b6b000000001401980c,,62e138c6000000001f016248,"看着你们累倒在地上我很心疼，恨不得替你们

",Wifi：都是机器，机器人跑一个小时你心疼的不行，我停一秒你就要搁那叫叫叫,,,保护者+常态,2026.04.23,北京,153.0,1.0,37
