topic_id,帖子id,raw_count,share_raw
30,69e2583b00000000230211ea,29,0.19863013698630136
30,69df625d0000000021005c63,20,0.136986301369863
30,69da7e87000000001a03484e,12,0.0821917808219178
30,69e47f8f000000001f007203,8,0.0547945205479452
31,69da7e87000000001a03484e,46,0.32857142857142857
31,69e481e8000000002003ad94,45,0.32142857142857145
31,69e2583b00000000230211ea,7,0.05
31,69e4426b000000001d01c7ed,6,0.04285714285714286
31,69e48b0b000000001a02578c,5,0.03571428571428571
32,69e481e8000000002003ad94,100,0.7246376811594203
32,69e447d2000000001d01aa01,12,0.08695652173913043
32,69da7e87000000001a03484e,9,0.06521739130434782
32,69e47f8f000000001f007203,5,0.036231884057971016
32,69e4412a000000002103883f,4,0.028985507246376812
33,69da7e87000000001a03484e,24,0.18045112781954886
33,69e48341000000001a02d0c4,20,0.15037593984962405
33,69e481e8000000002003ad94,18,0.13533834586466165
33,69e47f8f000000001f007203,9,0.06766917293233082
33,69e40352000000002102fc75,8,0.06015037593984962
34,69e481e8000000002003ad94,105,0.7894736842105263
34,69e43b14000000001a02e095,15,0.11278195488721804
34,69e48b0b000000001a02578c,5,0.03759398496240601
34,69e4426b000000001d01c7ed,2,0.015037593984962405
34,69df625d0000000021005c63,1,0.007518796992481203
35,69e481e8000000002003ad94,115,0.905511811023622
35,69da7e87000000001a03484e,4,0.031496062992125984
35,69e47f8f000000001f007203,3,0.023622047244094488
35,69e447d2000000001d01aa01,2,0.015748031496062992
35,69e429b4000000001b00037a,1,0.007874015748031496
36,69e46730000000001d0199c8,55,0.45454545454545453
36,69df625d0000000021005c63,34,0.2809917355371901
36,69e59e520000000022027a90,24,0.19834710743801653
36,69e2583b00000000230211ea,4,0.03305785123966942
36,69da7e87000000001a03484e,1,0.008264462809917356
37,69e481e8000000002003ad94,46,0.38333333333333336
37,69e4426b000000001d01c7ed,30,0.25
37,69e47f8f000000001f007203,22,0.18333333333333332
37,69e44171000000001a026b25,12,0.1
